Timestamp, Electrode 1, Electrode 2, Electrode 3, Electrode 4, Electrode 5, Electrode 6, Electrode 7, Electrode 8
12445,2,1,19,2,-15,-10,-5,-1,
12450,-2,0,-20,2,3,2,2,2,
12455,1,2,17,3,19,16,2,-4,
12460,1,3,-13,30,20,-1,-2,6,
12465,-5,-8,6,-7,-21,-7,-3,-3,
12470,-1,-3,0,-5,-13,-7,-1,-4,
12475,1,5,3,-6,-6,2,-1,1,
12480,0,-3,-13,-14,1,-2,0,3,
12485,-2,4,28,9,18,10,2,0,
12490,-3,-1,4,6,1,-6,-2,-1,
12495,0,-5,-9,-1,-7,-3,0,0,
12500,-1,-2,-14,-13,-5,-1,0,-3,
12505,0,1,14,5,2,0,-1,-1,
12510,-2,-1,-18,-18,-10,-8,-5,-4,
12515,-4,-1,7,4,-1,1,0,1,
12520,1,1,16,7,2,0,0,-3,
12525,-1,2,42,-5,1,2,-1,-2,
12530,0,-5,-9,-13,-11,-4,-2,-3,
12535,2,4,-14,14,4,2,0,-2,
12540,0,-1,13,-16,-4,-6,-4,-2,
12545,-4,-2,19,17,0,-1,2,-1,
12550,-1,2,7,0,5,2,2,1,
12555,0,-5,10,6,2,-2,-1,-1,
12560,-2,-1,-36,-12,-6,-6,-3,-2,
12565,-3,-2,12,-7,1,0,0,-3,
12570,1,5,4,4,4,-1,-1,-5,
12575,-3,-8,-15,-22,-17,-6,0,-3,
12580,5,8,29,36,9,2,-2,0,
12585,1,-2,-60,-13,6,4,-2,1,
12590,0,-7,0,-3,1,-2,1,0,
12595,-6,-15,-3,7,-3,-4,-3,-3,
12600,-3,0,-20,-7,-2,0,-1,-8,
12605,4,1,-57,-6,-3,-1,0,12,
12610,-2,-1,12,7,0,6,1,-4,
12615,1,3,-13,-18,-5,-5,-3,-1,
12620,-5,-9,-8,-2,-4,-7,-2,-4,
12625,0,13,-16,3,-2,1,1,-3,
12630,-1,-1,-8,-9,-5,-3,-3,-2,
12635,1,1,18,7,5,4,1,6,
12640,-2,-4,9,-13,-5,-1,-3,2,
12645,1,7,37,12,-2,-1,0,-2,
12650,1,-1,-4,-1,4,-1,-1,2,
12655,0,6,10,9,-3,-2,-4,-6,
12660,2,1,-18,1,0,-1,-1,-3,
12665,-6,-5,22,-7,2,4,1,-2,
12670,-4,-3,-39,10,8,1,-2,-1,
12675,-1,-3,16,-17,-16,-8,-3,-2,
12680,-1,-1,-1,-16,-8,0,1,4,
12685,0,-4,-33,-3,1,-2,-1,0,
12690,-2,-1,36,4,0,-2,-2,-4,
12695,0,3,-16,3,8,4,1,-1,
12700,1,-1,2,14,1,-1,-2,1,
12705,-5,-8,1,-5,-7,-3,-1,-6,
12710,0,0,1,-2,2,0,-1,-1,
12715,1,9,-6,-7,-3,1,0,-2,
12720,0,6,69,10,4,1,0,-1,
12725,-2,-9,-33,-2,1,2,0,1,
12730,-1,-4,-17,-20,-12,-7,-4,-5,
12735,0,5,27,14,-4,-3,-2,-3,
12740,-1,-2,-10,-1,2,1,-1,-1,
12745,-3,0,-10,-7,-1,-2,-2,-3,
12750,0,-6,-15,-6,-7,-6,-5,-2,
12755,-2,-7,-12,-6,2,1,0,1,
12760,2,-1,6,-1,-1,0,-1,0,
12765,-4,-6,31,3,-5,-4,0,-5,
12770,-2,-4,-26,-21,-1,0,2,3,
12775,0,4,11,32,10,2,-1,-1,
12780,0,-4,-59,-9,-2,-2,-2,-4,
12785,2,2,-54,-23,-7,-4,-3,-1,
12790,-1,-9,42,42,7,4,1,-2,
12795,-1,-6,-12,-18,-4,0,-1,1,
12800,-1,5,12,1,-1,-2,-3,-3,
12805,0,0,7,-10,-8,-2,-2,0,
12810,1,4,-17,-3,-3,-3,1,-2,
12815,-3,-5,3,-12,-5,-2,-2,-3,
12820,-6,-9,1,9,1,-2,1,-2,
12825,-2,-2,-7,-4,0,-1,-3,-2,
12830,-4,-1,-26,2,-2,-1,-4,-1,
12835,-4,-2,7,-9,-5,-3,1,-3,
12840,0,0,-2,0,2,1,-1,-1,
12845,-2,-2,21,8,0,-1,1,-1,
12850,-1,3,5,-9,-5,-2,-1,5,
12855,0,-3,-26,-4,1,0,-1,0,
12860,-3,0,0,-5,-3,-2,0,0,
12865,0,0,4,9,-1,-3,-3,-2,
12870,1,2,6,3,1,0,-1,-1,
12875,-4,-2,7,-16,-2,-3,-1,-3,
12880,1,-1,-12,29,5,1,-1,2,
12885,-1,-5,-4,-13,-5,-1,0,-2,
12890,-1,4,8,2,-2,-1,0,-2,
12895,0,2,23,-15,-7,-1,0,0,
12900,-1,-2,5,3,-1,-4,-3,-1,
12905,0,-2,-13,7,5,2,0,-1,
12910,-2,-1,4,-11,1,0,-2,0,
12915,1,-1,-4,3,-1,-2,2,2,
12920,0,0,6,-7,-6,-4,0,-2,
12925,-1,0,15,3,1,-1,-2,-1,
12930,2,0,8,-9,-5,-1,0,-1,
12935,0,-5,-14,22,4,0,-3,-2,
12940,1,4,7,-10,-5,0,-2,-3,
12945,0,7,37,15,7,1,1,-1,
12950,-4,-3,0,-1,-2,-3,-1,-1,
12955,-3,-6,-5,-19,-5,-4,-2,-2,
12960,-3,-5,-25,12,-2,-3,-2,-1,
12965,-1,-5,-19,-4,-2,-1,0,0,
12970,-1,0,9,0,-4,-4,1,-2,
12975,0,0,4,5,2,0,1,2,
12980,-2,0,-4,-6,1,1,-4,-1,
12985,1,-2,-9,-9,-2,3,1,-1,
12990,-3,0,-1,9,-4,-6,-9,-1,
12995,2,-2,-10,-9,-6,-1,1,-2,
13000,3,-2,2,-14,-3,-1,2,0,
13005,0,-1,9,19,3,0,1,-1,
13010,-4,-1,-4,4,7,7,3,-2,
13015,-1,0,2,-5,-4,-5,-2,3,
13020,2,-2,3,2,3,1,-2,-5,
13025,-3,-3,-13,1,-3,-3,1,0,
13030,-3,-2,3,-5,-7,-2,0,3,
13035,-2,0,8,3,2,1,0,-1,
13040,-4,-1,-11,1,1,0,1,2,
13045,-1,-3,-15,-19,-5,-4,-4,-2,
13050,-2,1,12,6,3,1,-1,-2,
13055,-3,4,7,15,3,1,-2,-2,
13060,0,0,-9,-10,1,0,1,-1,
13065,-2,-3,2,8,5,8,3,-3,
13070,1,2,-14,-20,-3,-1,1,3,
13075,1,-3,-6,3,-11,-19,-8,-6,
13080,0,-1,6,3,-4,1,0,-2,
13085,-3,-1,-5,-10,-4,-3,-1,1,
13090,1,-4,-25,5,5,5,3,-2,
13095,0,5,31,2,2,5,-2,-1,
13100,-2,-3,-17,-4,-2,-3,-1,-1,
13105,-1,-5,7,-6,-2,-3,-1,-2,
13110,-1,0,-5,7,3,-1,0,1,
13115,-2,-5,-14,-22,-11,0,1,2,
13120,1,-4,-15,7,0,-2,-3,-2,
13125,0,-2,12,-4,-3,-1,-1,-1,
13130,-1,-2,4,0,-1,-4,-3,-10,
13135,-3,-2,-4,4,11,12,4,4,
13140,-1,3,18,-1,6,-6,-1,-1,
13145,-2,-3,-27,-11,-16,-9,-6,2,
13150,-2,-1,18,-4,-9,-4,0,-3,
13155,1,1,4,4,5,3,0,0,
13160,-1,1,0,3,7,10,0,2,
13165,-1,2,-13,-2,5,-10,-1,-5,
13170,-3,-5,-9,-13,-16,-9,-2,-2,
13175,-3,-5,2,-9,-3,4,0,-2,
13180,2,0,-13,4,2,-1,-3,1,
13185,0,4,-5,-2,5,2,-1,0,
13190,-2,2,23,14,3,0,1,1,
13195,-3,-4,-39,-28,-9,-6,0,-4,
13200,0,1,40,18,-5,-3,0,-3,
13205,0,0,-9,7,1,2,0,-3,
13210,2,0,-11,4,4,2,-2,0,
13215,0,-1,19,10,5,1,-2,0,
13220,-5,-5,-52,-25,-3,-2,-4,0,
13225,0,2,23,7,-4,0,-2,4,
13230,-1,0,44,4,1,1,-1,-1,
13235,1,0,-23,3,3,1,-1,-3,
13240,-1,-3,-3,-5,6,6,0,-1,
13245,-1,0,-17,10,1,-8,-2,0,
13250,-3,-1,12,-18,-20,-6,-4,-3,
13255,-1,-5,10,-2,-7,-1,-1,-1,
13260,-3,2,2,4,3,-4,-2,-1,
13265,-2,1,7,-6,8,17,6,-2,
13270,-1,-4,-13,6,1,-12,-6,1,
13275,4,4,-43,-7,-4,-7,-3,-1,
13280,0,2,44,1,-7,-3,-3,-2,
13285,-2,-1,39,-2,1,3,1,-1,
13290,-4,3,39,8,5,7,4,0,
13295,-2,-3,-31,9,10,2,-3,-1,
13300,-3,-4,-23,-1,7,-2,0,-3,
13305,-3,-3,-6,-21,-21,-10,-6,-2,
13310,-2,-5,-42,-7,-7,2,4,0,
13315,-3,2,49,9,-4,-4,-2,-3,
13320,2,0,-5,-2,0,1,2,2,
13325,-5,-5,-13,5,6,0,-4,-2,
13330,1,-1,-11,-2,-7,-6,-5,1,
13335,-2,-2,-40,-12,-5,2,0,-1,
13340,3,3,-7,-9,-1,-3,-1,-1,
13345,0,-2,-11,13,3,2,0,0,
13350,0,-4,-18,-20,4,3,-2,2,
13355,0,1,48,49,15,2,-3,-3,
13360,-1,-5,-60,-37,-19,-10,-3,-3,
13365,0,8,96,11,-3,1,3,3,
13370,-1,2,-10,4,2,1,0,-2,
13375,3,-4,-7,-10,-2,-6,0,0,
13380,-3,-6,-13,0,1,1,-1,-1,
13385,-1,-6,-24,-3,2,-1,-1,-4,
13390,0,9,44,4,7,4,2,-1,
13395,-2,1,7,0,2,-3,-2,0,
13400,0,2,-9,4,0,-1,0,-3,
13405,-2,-2,-59,-18,-4,-4,-1,-3,
13410,-1,-3,15,8,3,2,-2,-4,
13415,0,-1,-19,-11,-3,1,-3,1,
13420,-2,-1,23,5,-4,-2,0,-1,
13425,-2,-3,-28,-4,-3,-2,0,-3,
13430,0,0,2,-3,-2,-2,-3,-1,
13435,-3,-1,29,8,2,0,-1,-2,
13440,0,-4,-29,-19,-5,-1,0,0,
13445,-1,2,25,-4,-1,-3,-4,-5,
13450,-2,-6,-13,-2,-1,-2,1,0,
13455,0,-4,11,0,-2,-2,0,-3,
13460,-2,4,31,29,3,1,-1,-2,
13465,0,-1,-11,-6,-2,0,1,3,
13470,-3,-4,-7,-16,-3,2,-1,-1,
13475,1,-2,-58,-5,0,-4,-1,-4,
13480,1,10,108,11,1,2,3,1,
13485,-3,-2,-2,1,1,0,-2,-1,
13490,0,1,-23,6,2,-2,-3,-2,
13495,1,-4,-26,-13,-7,-5,-1,-5,
13500,1,-1,-17,-7,-6,-3,1,8,
13505,-2,-8,-1,2,-2,-3,-1,0,
13510,3,2,21,-2,1,4,0,1,
13515,-1,-5,-10,-13,0,-2,0,-2,
13520,-2,2,65,26,4,3,-4,-3,
13525,5,15,-2,14,13,5,2,4,
13530,-6,-12,-27,-12,-7,-6,-3,-4,
13535,0,3,18,-4,-2,1,1,-1,
13540,-2,-2,-16,-7,-6,-4,1,-2,
13545,-3,-7,-18,-7,-4,-2,-1,-6,
13550,-2,-1,-13,12,7,0,-2,-1,
13555,1,1,-20,-18,-7,-1,-2,5,
13560,-2,1,79,-14,-4,1,-2,-4,
13565,-2,1,-35,3,-8,-5,-1,-3,
13570,-1,2,-6,-5,1,-1,2,-1,
13575,0,-1,3,10,-1,0,-4,-1,
13580,-2,-9,-81,-9,-2,-4,-1,-1,
13585,3,3,76,-4,0,3,2,1,
13590,-6,-2,1,-9,-5,-1,-1,-4,
13595,-3,3,10,8,2,-1,-5,0,
13600,0,-6,-33,-4,-1,-1,-1,-3,
13605,-2,0,0,-9,-3,-3,-1,0,
13610,5,6,-6,8,0,2,2,0,
13615,-1,-1,18,4,1,-1,-2,1,
13620,-4,2,-10,-2,-2,-4,-1,-1,
13625,-7,-6,-10,-2,-4,-1,-2,-2,
13630,-1,1,0,-9,-5,-1,0,3,
13635,1,2,-1,23,6,0,-2,-1,
13640,0,-3,-26,-9,-4,-2,-1,-2,
13645,-1,-6,-35,-2,-3,0,-1,-1,
13650,1,0,21,23,5,2,2,0,
13655,-2,-2,62,-10,-5,0,-1,-3,
13660,-1,4,-35,3,2,0,0,0,
13665,-3,-6,-21,-8,-2,-3,-1,-2,
13670,-4,-6,-11,-7,-4,1,-2,-3,
13675,1,-4,-8,-1,2,-1,0,1,
13680,-2,-6,-5,-6,-7,-5,-2,-1,
13685,3,5,30,-8,2,3,2,-1,
13690,0,6,22,18,6,-2,-3,-2,
13695,-2,-1,-26,2,0,-1,1,1,
13700,-1,-3,-3,-6,-3,-2,-2,-1,
13705,-2,-5,-14,-4,-1,-1,-3,0,
13710,-1,-6,-17,-27,-10,-2,0,-1,
13715,1,5,35,30,7,3,-1,0,
13720,0,-3,-15,-9,-1,-3,-1,-1,
13725,1,-2,20,6,1,0,-1,0,
13730,0,1,-7,-6,1,1,0,0,
13735,-3,-1,-15,-12,-9,-4,-2,-2,
13740,-2,-2,10,9,0,0,1,-2,
13745,-5,-2,1,0,0,-1,-2,-1,
13750,-2,-5,-3,8,1,-1,0,1,
13755,-2,0,-5,-26,-12,-2,-1,-4,
13760,-2,2,11,12,7,2,-1,0,
13765,-1,-3,-30,-3,-2,-2,-1,-3,
13770,-3,-1,25,11,-4,-1,-1,-2,
13775,-2,-1,-10,-4,-3,-1,-1,0,
13780,0,-1,4,-4,-3,-4,0,-2,
13785,-2,-4,-8,-5,-3,0,-1,0,
13790,0,-5,-9,-7,-1,0,-2,-1,
13795,-3,-4,-17,-12,-4,-3,-2,-4,
13800,0,4,4,39,8,5,0,2,
13805,1,3,36,-9,-3,1,2,1,
13810,-2,-1,-17,-3,-2,-5,-1,-1,
13815,-1,-4,-16,-4,-4,-2,0,-1,
13820,-2,0,23,-19,-9,0,-1,-2,
13825,-2,-3,-8,18,1,-3,-2,-1,
13830,1,-2,-9,-14,5,4,0,-1,
13835,0,-2,-10,-2,-2,-4,-2,-2,
13840,-4,-4,-23,2,-7,-5,-6,-4,
13845,1,9,50,12,3,-2,-4,1,
13850,-2,-1,29,2,-2,0,0,0,
13855,0,-3,-25,3,2,0,1,-2,
13860,-1,-3,-6,-15,-4,0,0,0,
13865,-4,-4,-14,-13,-1,2,-1,-2,
13870,-3,-5,-17,1,-4,-1,1,-2,
13875,3,4,24,30,7,1,-1,0,
13880,0,0,3,-7,1,-2,-1,1,
13885,0,-2,11,-3,-5,-1,-3,-3,
13890,-1,2,3,-5,-1,2,1,-2,
13895,-4,0,10,7,2,2,-2,0,
13900,-4,-3,0,-14,-1,-6,-5,-3,
13905,-3,-4,-26,-4,-7,-8,-2,-4,
13910,0,-1,-13,-3,0,-5,-3,1,
13915,0,-2,11,-4,-1,7,1,-2,
13920,-2,-1,-14,9,4,-1,-1,0,
13925,-3,1,10,-11,3,4,3,0,
13930,0,2,4,16,7,5,-1,-4,
13935,2,1,1,6,0,-6,-3,-1,
13940,1,0,-5,-2,-4,-4,-1,0,
13945,-4,-3,0,5,2,2,-2,-2,
13950,-4,-2,1,-4,-4,0,0,1,
13955,-2,-3,3,-15,1,1,1,-3,
13960,-1,-3,2,22,2,2,-1,-1,
13965,-1,1,-9,-6,-4,-2,-1,-1,
13970,-4,-5,-15,-5,-3,0,-2,-2,
13975,-1,2,-2,-4,3,6,-1,0,
13980,-1,3,34,-16,-1,-8,-5,-2,
13985,1,-3,-14,-8,-13,-7,-5,-3,
13990,0,0,-9,-1,-1,-2,-1,-3,
13995,1,-4,-10,-3,-2,-1,1,3,
14000,-2,0,-10,8,10,2,-2,-1,
14005,1,-1,3,-5,-7,-10,1,-3,
14010,0,-1,-10,-5,-6,-1,-6,0,
14015,-4,-2,-6,-10,-2,-3,-2,-1,
14020,-4,5,-9,0,-2,2,1,-3,
14025,1,-4,-13,14,8,4,1,6,
14030,-5,-4,21,-25,-7,-5,-1,-6,
14035,2,12,3,8,5,-2,-2,0,
14040,-1,-1,-4,-11,-9,2,-3,2,
14045,1,6,5,24,3,0,-1,-1,
14050,0,2,16,2,9,5,1,2,
14055,-1,-7,-18,-14,3,-3,-2,0,
14060,-1,-6,-28,-14,-12,-10,-1,-5,
14065,-1,4,16,-9,-22,0,-1,-4,
14070,1,-2,11,-2,-1,-2,-1,3,
14075,-1,-8,-12,3,1,0,2,-3,
14080,4,1,-18,10,8,-3,-2,1,
14085,-1,1,-23,0,5,0,-1,-3,
14090,-4,0,7,4,-4,1,0,-1,
14095,-1,3,-20,-10,-9,-9,-5,0,
14100,1,6,56,20,12,11,4,3,
14105,-4,-6,-8,-3,9,6,0,0,
14110,-1,-3,-7,-15,-13,-10,-4,0,
14115,1,-3,-28,5,-9,-6,-5,-1,
14120,-2,-4,8,-5,2,2,2,-2,
14125,-1,-1,4,-3,4,3,3,-3,
14130,-1,3,-6,10,6,2,0,-1,
14135,-3,-3,12,0,-1,-4,-5,-1,
14140,-1,-3,2,-8,-4,-3,-2,-3,
14145,0,-3,-13,-5,-1,8,2,1,
14150,-1,-3,-29,1,-5,-9,-2,-4,
14155,2,8,75,10,3,0,1,-1,
14160,-4,-1,-4,1,-3,2,-3,-4,
14165,-1,3,-63,-7,-2,-3,-1,1,
14170,-3,-4,10,0,-1,-2,-3,-2,
14175,1,-1,6,0,1,-5,-2,-3,
14180,0,-3,-32,-6,-2,1,3,0,
14185,-3,-10,-12,-20,-3,-1,-2,-2,
14190,2,5,3,18,2,1,-3,1,
14195,1,3,2,-2,-8,-4,-3,-1,
14200,-2,-4,-5,-11,3,3,4,0,
14205,0,2,14,5,-2,-4,-2,-2,
14210,-2,-3,-5,-5,4,4,2,-2,
14215,-1,-7,16,-3,-1,1,-2,-1,
14220,0,3,6,8,-2,0,-2,1,
14225,-3,-4,20,-1,0,-3,-2,-1,
14230,1,-4,-22,-1,0,-1,-3,-3,
14235,-1,-2,-10,-9,-2,-1,-1,1,
14240,0,2,19,22,-3,0,0,0,
14245,-1,-3,11,8,3,-2,-1,1,
14250,-3,-2,27,-9,-5,-3,0,-2,
14255,-2,-5,-65,-12,-6,-3,1,0,
14260,-1,-3,-67,0,6,-1,-2,-1,
14265,-5,2,-33,-15,-5,-2,-3,-4,
14270,-3,-7,-29,4,-6,-3,-4,-2,
14275,0,-3,-17,-10,-9,-3,-1,-2,
14280,-2,0,-34,-5,0,0,1,2,
14285,4,3,3,6,2,3,2,-7,
14290,3,7,14,6,5,-1,0,-2,
14295,-1,2,18,6,2,1,-4,-2,
14300,-2,-7,3,-13,-4,-2,-2,-3,
14305,-2,-6,36,5,1,-2,-2,-2,
14310,0,-1,-2,-8,-4,-1,0,-1,
14315,1,3,9,10,3,1,0,-2,
14320,-5,2,33,3,2,-2,-1,-2,
14325,-4,-4,-23,-13,-4,-1,-1,1,
14330,-3,-5,-8,7,1,1,-2,0,
14335,-2,-1,-7,-12,-4,-2,-2,-2,
14340,-2,-6,14,-18,-9,-4,0,-2,
14345,0,-3,-57,16,2,-2,-2,1,
14350,-1,4,57,0,1,0,0,0,
14355,-1,-4,-30,9,4,1,-2,-2,
14360,-1,-3,-31,-13,0,-1,2,0,
14365,-4,2,43,6,2,0,2,2,
14370,1,-5,-33,2,-2,-2,-4,-1,
14375,-1,0,-5,-9,0,0,-2,0,
14380,-2,-2,-2,0,-2,-4,-2,-2,
14385,-3,-3,-15,-13,-4,-2,0,-1,
14390,0,-1,-8,13,3,-1,3,1,
14395,-2,-2,13,1,-6,-2,1,-3,
14400,-2,-2,-13,-5,-1,-1,-1,-3,
14405,-1,-1,29,0,0,-1,-2,2,
14410,-1,0,-4,3,1,1,-4,0,
14415,-2,-3,-1,-17,-4,-3,2,1,
14420,0,0,-1,14,1,2,1,0,
14425,-2,-3,19,-6,-2,0,-2,0,
14430,-1,2,47,-5,0,-2,0,-1,
14435,0,4,20,11,6,1,-1,2,
14440,-2,-2,-6,-9,-6,-3,-3,-1,
14445,1,-4,-16,4,1,-1,0,0,
14450,-3,2,38,2,-1,2,1,-3,
14455,1,0,-20,9,0,0,-2,0,
14460,-3,-3,32,-26,-7,-2,2,0,
14465,0,0,-19,7,-4,-3,-3,-2,
14470,1,0,-32,12,3,-2,-1,0,
14475,-1,0,9,-5,-2,0,-1,-1,
14480,-1,-2,1,-1,-1,-1,-2,-2,
14485,-2,-1,-1,-10,-1,-2,-1,-2,
14490,-2,-4,-13,-5,-2,-1,-1,-1,
14495,-1,0,12,5,-4,-2,0,1,
14500,-3,-2,1,7,2,0,-3,-1,
14505,-1,0,3,-7,-3,-2,-2,-2,
14510,2,6,23,1,0,0,-2,1,
14515,-4,-4,-20,-3,3,0,1,-1,
14520,-2,2,-7,-9,-4,0,-1,-2,
14525,-2,-3,16,13,2,1,-1,-3,
14530,1,-4,-36,2,3,0,-4,-1,
14535,2,0,55,-4,-4,-1,-3,0,
14540,1,-1,-7,6,1,0,0,-2,
14545,-4,1,-15,-13,-2,-2,1,-1,
14550,-5,-9,-43,-32,-8,-4,-1,-2,
14555,3,0,-12,33,7,-2,-1,0,
14560,-1,0,52,4,-4,-3,-1,-1,
14565,-2,-1,0,-8,2,0,-1,-2,
14570,0,1,-20,-14,-4,-2,-1,2,
14575,1,-1,3,-9,2,1,-1,-1,
14580,-1,-2,-3,4,3,0,1,0,
14585,-1,-4,-9,-1,-5,-2,-2,-1,
14590,-2,-2,4,-2,-2,-1,0,-4,
14595,-3,-2,-18,-2,0,-1,2,-1,
14600,-1,-1,-8,5,1,-1,-3,-3,
14605,0,5,58,2,0,3,2,1,
14610,0,0,5,7,2,-1,-1,-2,
14615,1,-1,-32,-15,-2,-3,-2,-1,
14620,-2,-2,-6,2,-2,0,1,0,
14625,-1,-2,9,-6,5,-1,-2,0,
14630,-2,-1,-7,-9,-1,-1,1,-1,
14635,0,0,6,10,-2,-4,-1,-1,
14640,-2,-1,7,-20,-3,-1,-1,-3,
14645,-2,1,-7,29,3,3,-1,-3,
14650,1,-2,-14,-7,-3,-2,0,7,
14655,-4,-3,-3,-7,-4,-3,-3,-3,
14660,0,0,16,-5,1,1,0,-2,
14665,0,2,-17,15,-3,-2,0,1,
14670,-1,-1,5,2,-2,-2,-3,-3,
14675,-3,3,66,3,3,2,0,3,
14680,0,-4,-18,1,-4,-1,0,0,
14685,-2,-4,-50,-21,0,-1,-1,-3,
14690,-2,-3,16,2,0,-2,-3,-2,
14695,-1,4,-47,-13,-3,1,-1,0,
14700,1,0,18,15,3,4,0,1,
14705,3,5,90,17,0,-8,-4,1,
14710,-3,-2,-17,-7,-7,0,-1,-2,
14715,-1,-2,8,-5,-4,-4,-2,-1,
14720,-5,-1,-18,-1,5,0,-2,0,
14725,1,-2,-28,-26,-5,-1,1,0,
14730,-1,-1,11,32,2,-1,-2,-2,
14735,-1,-1,-12,-5,0,-4,0,-4,
14740,-3,-5,-24,-6,-7,-3,-1,-1,
14745,-4,0,-8,-7,1,6,4,4,
14750,-2,2,1,2,1,0,-4,-16,
14755,-1,-7,-37,-14,-2,-3,-2,7,
14760,-2,2,27,8,6,2,1,0,
14765,-1,3,-3,6,8,-2,-4,-1,
14770,-2,-4,-17,-19,-12,0,2,-2,
14775,-1,-2,-6,11,-16,-20,-6,-5,
14780,2,1,1,-20,-7,-4,-2,-1,
14785,0,-6,12,-7,-1,5,0,-2,
14790,3,9,-7,35,24,10,2,6,
14795,2,1,45,-17,-3,-4,-7,0,
14800,-2,-2,-9,15,-3,-5,-1,-1,
14805,-5,-4,-27,-19,-17,-2,-1,-2,
14810,-3,-5,-8,-5,6,-2,0,0,
14815,0,-1,-23,-5,2,5,1,-1,
14820,-2,0,-4,11,3,2,-2,-2,
14825,-5,4,13,-1,-1,1,-1,1,
14830,0,-3,40,-4,-5,-4,-1,3,
14835,-6,-1,-10,15,12,7,-2,-5,
14840,2,-1,-32,-16,-8,0,-1,-1,
14845,0,-3,-32,0,-12,-13,-8,-4,
14850,-2,-3,22,-17,-14,-3,-1,0,
14855,0,-4,-7,8,4,1,2,-2,
14860,-2,2,4,-2,4,2,2,0,
14865,-4,-8,-11,-1,4,1,1,2,
14870,-2,2,-15,-10,-4,-3,-3,-3,
14875,-1,0,37,20,3,5,-3,-2,
14880,-2,-5,0,-2,1,-1,-2,-4,
14885,1,0,-8,3,-2,-5,-2,-2,
14890,1,0,-16,-8,2,2,-1,1,
14895,2,3,-3,-13,-1,-1,-1,-1,
14900,-2,0,14,-4,-9,-2,-2,1,
14905,1,-1,12,16,6,1,2,-3,
14910,-1,-2,-11,-12,-2,-1,-1,-2,
14915,-2,-2,-16,11,-1,2,-1,-3,
14920,1,-2,-18,-9,-2,-6,-1,1,
14925,-4,4,95,9,-2,1,-1,1,
14930,-1,-1,-31,-4,-1,1,-3,-1,
14935,1,1,-27,-3,6,1,2,1,
14940,-1,-5,-18,-1,-3,-7,-2,-5,
14945,-1,3,20,-8,-1,2,-1,-1,
14950,1,-1,-9,30,3,-1,-3,0,
14955,-1,2,30,-5,-4,-1,-2,-2,
14960,-2,-1,-10,3,-2,0,-1,-1,
14965,-3,-4,-2,-18,-2,-3,0,-4,
14970,1,1,-10,-5,-1,-1,-3,3,
14975,0,4,6,11,3,3,6,2,
14980,-1,-6,-9,-2,-3,-4,-3,1,
14985,0,-2,-20,-3,-2,4,1,-1,
14990,0,1,-6,-9,-3,-5,-3,0,
14995,0,-1,-19,-2,-4,-5,0,-1,
15000,-3,1,46,3,7,3,0,3,
15005,-4,-9,-80,-24,-4,-4,-3,-4,
15010,4,5,87,57,5,-1,-3,-1,
15015,-5,-7,-71,-27,-7,-4,-2,-3,
15020,0,3,8,4,5,11,6,-1,
15025,-4,-9,-30,-5,-4,-5,0,2,
15030,-2,-3,-24,-14,-1,-3,-5,-5,
15035,-1,2,2,5,-3,-10,-4,-2,
15040,0,8,91,14,1,6,0,4,
15045,-2,0,5,2,0,2,2,-3,
15050,0,-2,-12,-20,-3,-1,-1,-3,
15055,0,-6,-41,1,-1,-3,-2,8,
15060,-2,-3,-30,-15,-3,-17,-4,-1,
15065,0,2,21,11,5,15,2,1,
15070,-4,-6,-29,-12,-4,-10,-4,4,
15075,-2,1,29,10,0,10,1,-3,
15080,-2,1,20,-18,-3,1,0,-5,
15085,3,5,-2,66,11,-2,-3,-2,
15090,-5,-6,38,-22,-12,-5,-1,-3,
15095,1,7,-24,-18,2,2,1,-3,
15100,-1,-4,-18,3,2,0,-1,0,
15105,1,1,-3,-24,-12,-6,-2,-1,
15110,-2,-1,5,-4,0,3,-1,0,
15115,0,5,44,22,2,-5,-3,-5,
15120,-1,-2,-28,-25,-5,1,-1,-1,
15125,3,3,-5,37,10,-2,-3,-2,
15130,-1,-3,-16,-10,-3,-3,1,-2,
15135,-5,-9,-1,-32,-10,-1,1,0,
15140,-1,1,-27,25,5,1,-2,-3,
15145,-2,-3,-7,-24,-3,-2,-1,0,
15150,0,-7,-24,10,0,1,0,0,
15155,1,16,40,-2,-5,-2,-1,-1,
15160,0,-7,-25,-4,-1,-1,-4,0,
15165,0,4,22,-14,-4,-2,-2,-2,
15170,-2,-4,-34,-2,-1,0,1,-2,
15175,-2,-4,31,6,2,2,0,0,
15180,1,8,-30,13,2,-1,2,0,
15185,-3,2,11,13,1,-3,-2,3,
15190,-4,6,-23,-14,-1,-1,3,0,
15195,4,-15,-10,6,0,0,-3,5,
15200,-3,-2,13,-11,-2,-2,0,-8,
15205,-2,-10,-39,11,1,-2,-3,-2,
15210,3,7,21,-13,-1,3,0,0,
15215,-3,-6,-52,-7,-3,-4,-1,-2,
15220,-1,3,48,6,2,0,-1,-1,
15225,-2,-5,-2,-24,-13,-5,-3,-1,
15230,0,-3,-3,9,2,-2,-2,-3,
15235,-2,-4,-51,-11,-3,-2,-2,-3,
15240,1,-5,-7,12,2,2,-1,5,
15245,3,1,38,2,0,0,0,1,
15250,2,3,54,7,1,0,1,0,
15255,-5,-3,-21,-4,-6,-3,1,-4,
15260,-2,-3,-13,-15,0,-3,-2,-3,
15265,-3,-5,6,10,1,1,0,1,
