Timestamp, Electrode 1, Electrode 2, Electrode 3, Electrode 4, Electrode 5, Electrode 6, Electrode 7, Electrode 8
2835,-9,-13,-2,-1,27,0,0,-4,
2840,-18,-6,25,26,23,16,24,17,
2845,5,-16,-14,-8,11,-5,-10,-14,
2850,12,-7,-7,-46,-43,-15,12,1,
2855,26,61,15,-10,-15,-4,-7,24,
2860,-18,-31,2,65,35,0,10,-13,
2865,-8,7,36,-62,6,11,-13,-8,
2870,-4,-27,-12,27,-2,7,25,-15,
2875,-6,-10,-36,13,-38,-19,-25,9,
2880,8,-9,4,-16,-4,-1,9,-7,
2885,5,17,15,32,33,12,32,0,
2890,-2,15,-4,-34,38,18,-6,16,
2895,-15,-20,-1,-26,-60,-15,-1,-9,
2900,44,28,9,-35,-36,-19,-14,1,
2905,-20,-6,-23,4,-8,-13,-23,33,
2910,-22,-16,21,22,24,16,4,-20,
2915,5,7,17,41,96,-2,9,13,
2920,-34,-16,-11,-75,-77,0,-10,-23,
2925,17,-9,-44,55,-16,2,6,2,
2930,32,30,12,8,-10,-8,15,9,
2935,-15,-17,5,31,21,5,-5,-18,
2940,-5,-2,29,16,67,21,42,20,
2945,4,14,-22,-109,-52,-23,-38,-20,
2950,-29,-22,-15,-10,-44,-6,2,-4,
2955,10,-21,26,-11,-18,-17,-9,-2,
2960,12,-2,12,93,57,7,21,-1,
2965,-22,-24,31,-24,31,16,-1,7,
2970,50,50,-25,14,-36,-13,1,-6,
2975,-14,-20,-8,-4,-40,-14,-22,-2,
2980,-10,-6,14,-18,12,13,25,6,
2985,-36,-14,27,4,41,19,10,-10,
2990,-5,-39,10,-15,-19,-45,-68,13,
2995,28,37,-24,-35,-28,0,-10,-13,
3000,12,16,-41,18,-18,-11,-17,5,
3005,-4,-2,24,36,44,8,2,-9,
3010,-32,-15,41,-34,-2,6,15,-12,
3015,-40,-51,3,-10,-35,1,-1,-6,
3020,35,13,-35,-62,-52,-20,-23,15,
3025,18,29,17,-18,-16,12,9,-9,
3030,32,28,-25,48,11,-7,-8,18,
3035,-29,-39,-8,-31,-11,-21,-22,-11,
3040,10,0,13,-23,-18,0,5,-12,
3045,-14,-22,-1,45,25,7,7,5,
3050,-25,0,1,2,50,18,22,-7,
3055,60,36,-1,-40,-34,-3,-8,4,
3060,-41,4,-50,11,7,-7,-33,-20,
3065,21,4,-19,-3,-10,-9,2,8,
3070,-26,-10,15,24,44,15,23,-18,
3075,-3,8,-28,-44,0,13,6,14,
3080,9,-17,-12,63,-32,-21,-29,-26,
3085,13,20,-20,-57,-56,-29,-2,12,
3090,-18,-49,-3,12,-3,8,4,-9,
3095,2,17,2,19,42,22,28,-1,
3100,12,27,24,-10,61,25,30,18,
3105,-25,-24,-31,71,59,-9,-39,-13,
3110,-3,-16,16,-125,-97,-38,-42,-7,
3115,37,63,-5,71,-21,25,33,10,
3120,24,16,53,23,25,1,0,2,
3125,-8,-10,-3,42,26,5,26,17,
3130,-26,2,30,18,99,30,32,-8,
3135,12,-9,-27,-15,-32,-49,-79,-4,
3140,-28,-39,-14,-6,-61,6,-5,-2,
3145,25,2,-2,-16,-37,-22,14,24,
3150,-7,-6,-10,3,-11,5,7,-11,
3155,-19,-6,25,60,84,22,12,-16,
3160,-4,30,-10,-87,11,7,-13,-3,
3165,0,-11,-4,68,-59,-8,-18,-14,
3170,33,40,-9,-21,-30,-9,13,19,
3175,-25,-43,23,43,55,12,25,-9,
3180,11,42,16,-29,25,3,13,6,
3185,-13,-14,-4,76,22,6,6,-9,
3190,-9,-14,7,-99,-68,-32,-40,-9,
3195,7,10,3,5,-39,5,3,-13,
3200,-16,-8,7,-16,-6,-19,13,-7,
3205,6,-10,-7,-13,3,10,22,17,
3210,16,8,33,38,120,25,48,24,
3215,15,51,-26,5,-42,-8,-63,-13,
3220,-32,-46,-63,13,-56,-20,-38,-37,
3225,1,1,6,-53,-37,-20,-10,-8,
3230,-6,-11,-11,45,3,2,-13,17,
3235,-2,-2,44,-36,72,24,59,3,
3240,10,26,-9,-4,37,-4,10,16,
3245,-10,-12,-30,-75,-99,-4,-33,-21,
3250,2,-14,-9,14,-28,-2,-7,-17,
3255,-33,-26,10,-31,-1,-8,12,30,
3260,21,-5,24,99,69,9,22,-9,
3265,10,47,26,-60,72,36,49,18,
3270,10,23,-45,-5,-51,-27,-55,0,
3275,-20,-25,-24,-37,-91,-41,-49,-21,
3280,-8,-22,16,3,-14,-11,15,4,
3285,-1,9,20,22,26,16,20,28,
3290,-3,-34,26,75,108,34,13,-27,
3295,27,41,-20,28,0,-21,-2,20,
3300,-31,-20,26,-84,-68,2,-21,-19,
3305,19,34,-42,-64,-42,-6,-27,-19,
3310,28,-12,29,36,-37,7,23,28,
3315,-5,-9,7,87,114,33,39,35,
3320,28,5,0,-14,-13,-5,-34,1,
3325,-17,-3,26,-17,1,-15,-19,-9,
3330,-11,-27,-8,-56,-54,-36,-46,-27,
3335,-22,-11,29,-9,10,17,22,21,
3340,28,9,23,-3,28,22,6,1,
3345,-3,-5,3,127,86,38,-2,-21,
3350,5,25,-15,-56,-49,-32,-14,-4,
3355,-26,-41,0,-45,-86,-17,-15,-19,
3360,8,7,-4,23,22,-3,0,15,
3365,6,-12,-10,7,-1,-13,-3,-4,
3370,-18,10,1,39,89,37,32,1,
3375,3,11,-22,-49,-38,26,-10,-11,
3380,-15,-25,-8,-12,-43,-34,-13,-5,
3385,-5,-33,23,-24,-8,9,26,2,
3390,6,5,-14,82,81,17,-24,10,
3395,17,46,-2,-55,39,-27,19,0,
3400,-12,-23,-14,-15,-99,-19,-30,-2,
3405,-1,-8,-7,-59,-52,-35,-24,-4,
3410,-18,0,-18,17,17,16,23,-5,
3415,4,-23,4,34,59,1,-2,-18,
3420,24,60,49,40,110,43,57,27,
3425,-7,-24,-21,-87,-77,-20,-43,-10,
3430,-5,-3,13,-79,-128,-26,-1,0,
3435,-3,-34,-1,71,52,3,-14,-11,
3440,-12,18,0,3,37,24,42,-2,
3445,0,-2,8,84,50,1,-21,1,
3450,20,24,7,-51,-10,-4,-10,13,
3455,1,-7,16,-47,-49,-15,5,-13,
3460,-19,-32,-35,-47,-66,-12,-8,12,
3465,14,37,36,26,37,0,13,-17,
3470,-11,13,-1,32,49,62,38,2,
3475,7,-10,-11,63,-5,-6,-25,10,
3480,-27,-18,7,-28,-45,-22,-9,-13,
3485,3,-9,-17,14,1,-10,16,-8,
3490,16,14,-4,-11,4,-10,4,27,
3495,0,-7,12,13,35,21,-14,-13,
3500,-7,-4,-9,18,14,6,5,21,
3505,-3,-3,-23,-61,-55,-51,-45,-5,
3510,-3,-26,3,61,-3,-10,-4,-6,
3515,4,18,7,-34,22,1,6,7,
3520,-14,-24,12,22,-5,33,-1,-16,
3525,4,4,2,-4,45,-9,23,13,
3530,25,67,-10,-20,-7,9,-5,9,
3535,-17,-35,-17,-17,-36,13,3,-4,
3540,7,15,16,35,38,-10,7,-4,
3545,-13,-8,-36,3,-33,-9,-23,-2,
3550,-24,-31,14,-35,-9,-11,-14,-31,
3555,8,4,-8,47,15,-7,4,4,
3560,28,46,27,-33,30,33,27,53,
3565,-10,-11,-29,98,40,14,-21,-21,
3570,3,4,9,9,-62,-25,6,-16,
3575,12,14,5,-34,-14,-3,-2,19,
3580,-16,-27,-10,26,19,-13,-10,-19,
3585,-5,1,13,-52,-3,16,20,7,
3590,-16,-20,16,26,20,0,-6,-9,
3595,-2,4,-6,-2,-30,-5,-2,-3,
3600,24,28,-22,-14,-26,-13,0,-6,
3605,-9,-7,11,-34,-10,7,8,5,
3610,2,4,-6,-2,32,5,-9,0,
3615,-6,-11,-23,25,-4,0,1,-5,
3620,-13,-28,-17,10,21,-9,-12,-5,
3625,0,6,15,9,-6,6,6,0,
3630,-32,-38,-27,1,-16,-7,4,-6,
3635,-6,-13,9,-36,-10,-11,-11,-2,
3640,17,8,-36,17,14,5,1,-2,
3645,29,37,13,42,23,17,20,24,
3650,5,9,-18,-89,-4,3,14,13,
3655,-8,-1,-7,-15,-24,-15,-12,1,
3660,-30,-29,8,-42,-9,-15,-25,-27,
3665,-5,-23,28,22,-3,5,13,-7,
3670,-13,-4,2,47,39,-1,-12,-12,
3675,-12,-9,-15,-44,-35,-4,-1,12,
3680,45,0,-9,-39,-55,-19,1,26,
3685,20,50,11,-21,-17,-7,7,-7,
3690,1,-17,21,-5,-1,10,12,1,
3695,-6,16,7,38,41,10,-2,-20,
3700,-23,-6,6,41,32,9,-21,-11,
3705,-8,-40,26,-10,-20,-7,11,1,
3710,18,31,7,-16,-20,-12,-24,-4,
3715,2,-26,-4,-7,-4,-14,2,-10,
3720,7,10,22,-43,-3,18,10,18,
3725,-8,-13,-46,50,-2,-3,-21,-19,
3730,-12,-4,29,-1,-8,-13,1,1,
3735,-10,-11,-1,-21,4,-5,2,24,
3740,22,31,-14,55,20,3,1,-11,
3745,-3,32,28,-54,27,31,30,2,
3750,6,-8,-32,44,-26,-6,-29,-2,
3755,-6,-2,11,-23,-28,-16,-5,-12,
3760,-21,-31,26,-6,-10,-14,-14,2,
3765,2,-14,20,-1,-1,-1,-8,4,
3770,-4,32,-5,-18,33,20,22,4,
3775,10,3,1,-2,9,11,5,-3,
3780,-18,-11,2,20,-7,-13,-16,-13,
3785,-15,-3,-29,-61,-18,-10,-11,-17,
3790,34,-3,0,7,-25,-9,3,50,
3795,-18,-12,12,-28,10,12,6,-28,
3800,34,37,-2,25,15,3,19,16,
3805,-11,0,-16,-9,-29,-8,-28,-7,
3810,-9,-35,-5,-13,-14,-6,1,-1,
3815,-3,19,10,8,2,2,8,-10,
3820,-18,-31,-12,3,38,7,-19,-11,
3825,3,-10,-8,14,27,9,15,2,
3830,22,13,-3,-43,-55,-20,-8,5,
3835,-4,5,-8,57,4,-9,-17,4,
3840,-17,-21,-2,-24,-3,3,11,-11,
3845,23,19,-2,3,30,15,14,9,
3850,-14,-7,3,30,29,6,2,-14,
3855,0,14,10,3,-1,2,2,6,
3860,-18,-7,8,-8,-21,-6,-7,-18,
3865,-9,-5,-32,3,-30,-11,-2,17,
3870,9,-3,5,-44,0,-1,3,-10,
3875,21,12,0,54,16,7,5,14,
3880,-10,11,-15,3,-6,-4,-7,-3,
3885,-7,-21,19,40,15,-5,-12,-10,
3890,-1,11,-13,-6,-3,2,9,41,
3895,8,17,2,-11,-8,-2,-13,-11,
3900,4,6,8,-10,-12,-4,-2,-2,
3905,-6,-17,7,9,-8,-4,-3,-7,
3910,-25,-9,14,-21,-11,-5,5,-21,
3915,17,-28,-43,-56,-25,-12,-11,5,
3920,17,42,-3,67,28,-2,-11,-2,
3925,15,7,1,-72,-15,3,2,-8,
3930,-15,-7,0,74,45,14,16,19,
3935,-7,-5,17,-28,-17,3,-4,-2,
3940,-9,-11,-14,37,-10,-13,-3,-5,
3945,5,-3,9,21,-15,-2,-4,-3,
3950,-3,-9,-15,-33,13,4,4,-15,
3955,-9,-16,4,52,33,14,11,-5,
3960,4,20,12,-108,-16,7,6,11,
3965,8,19,-11,110,21,-9,-11,7,
3970,9,6,-13,-29,-64,-19,-21,-24,
3975,0,2,16,31,11,-9,4,37,
3980,-12,-6,14,-21,21,19,2,-15,
3985,1,2,-18,-6,18,0,5,8,
3990,-30,-23,10,-20,-36,-6,-2,-18,
3995,38,25,4,14,-5,-2,-12,-16,
4000,25,8,9,-19,-11,0,11,25,
4005,-15,0,3,-7,6,0,9,-10,
4010,-5,-21,-7,27,43,19,14,22,
4015,-5,15,-20,-7,-1,-6,-18,-3,
4020,1,-1,20,-22,-29,-7,0,-4,
4025,2,-5,-26,-4,-18,-7,-7,-8,
4030,-12,-5,1,54,22,2,0,-6,
4035,-10,-2,11,14,47,29,34,9,
4040,-3,-17,-2,8,21,-18,-20,-11,
4045,-8,-27,-15,-7,-68,-28,5,11,
4050,8,24,-23,-52,-27,-8,-20,-14,
4055,-13,-9,-2,-13,-4,-8,3,-6,
4060,-4,-8,3,10,-2,-4,7,-9,
4065,-10,-2,32,18,61,23,11,16,
4070,22,20,5,-20,4,13,11,-1,
4075,-24,-4,9,-8,-35,-30,-46,-17,
4080,-16,-23,-12,-31,-30,0,25,-4,
4085,22,11,0,-18,2,3,-3,-4,
4090,14,21,22,45,27,3,10,25,
4095,-7,6,-2,50,48,21,5,-20,
4100,-2,5,5,-23,-22,-10,-6,12,
4105,-19,-25,3,-53,-63,-13,-10,-11,
4110,-10,-19,19,-23,-5,-15,-27,-23,
4115,12,1,13,-17,-5,14,41,9,
4120,14,10,3,50,52,8,-23,17,
4125,3,8,1,0,-23,-6,14,-6,
4130,-5,-20,6,-34,-56,-19,-19,-12,
4135,-17,-1,-6,-11,-5,-2,25,1,
4140,16,20,0,9,31,10,-4,-18,
4145,7,-11,18,79,105,16,-9,25,
4150,-1,28,-1,10,11,28,49,-2,
4155,-7,-17,7,-29,-94,-35,-31,-22,
4160,3,-12,-26,-33,-28,-17,-2,1,
4165,-8,7,4,18,12,21,9,-14,
4170,-10,-14,15,15,49,1,-28,2,
4175,18,9,-2,-5,14,-6,-32,9,
4180,-23,-24,0,-30,1,11,45,3,
4185,7,6,-14,-62,-77,-42,-23,-4,
4190,15,17,-9,27,-10,7,8,-20,
4195,-7,-2,8,-10,-1,14,10,2,
4200,-27,-26,7,-22,-14,-18,-54,-13,
4205,4,5,3,34,13,-1,14,11,
4210,3,7,14,1,10,1,15,-8,
4215,3,1,27,-18,-7,-16,-15,-4,
4220,-21,-4,-7,48,24,17,43,21,
4225,-1,-21,29,-70,-13,7,-8,-7,
4230,10,-12,-7,-32,-20,4,10,9,
4235,18,34,-24,60,13,-6,-31,16,
4240,-2,0,22,-7,-11,-9,9,-8,
4245,-30,-13,-37,-20,3,-7,-7,-18,
4250,10,-11,1,-27,-23,-21,-15,3,
4255,1,-4,5,23,43,25,29,9,
4260,-4,6,12,-39,-18,6,11,-11,
4265,6,5,-30,13,-11,0,-22,15,
4270,-4,-5,17,-89,-48,-25,4,-10,
4275,17,13,-13,34,-19,1,9,-9,
4280,19,10,-7,15,0,-1,-2,8,
4285,-9,-7,28,25,67,20,2,-8,
4290,-12,-1,-6,79,77,28,21,-20,
4295,11,20,-18,-79,-81,-22,-10,29,
4300,-21,-31,17,-6,-65,-23,-29,-11,
4305,10,1,11,2,17,8,27,-11,
4310,7,4,0,106,95,23,-1,7,
4315,0,5,3,-85,48,14,7,-7,
4320,-3,-11,-10,-62,-82,-44,-39,-19,
4325,-2,9,0,-12,-20,-22,-26,8,
4330,-1,2,2,40,23,2,19,16,
4335,-14,-18,5,3,73,26,-20,-24,
4340,5,8,-14,-11,21,9,36,10,
4345,-14,3,-2,11,-78,-18,-26,-11,
4350,-6,-29,-3,-46,-21,-2,6,9,
4355,41,39,20,87,69,19,33,10,
4360,6,5,30,26,57,29,13,-9,
4365,-6,2,-34,-80,-87,-36,-46,4,
4370,-3,-13,31,10,-33,-28,-18,-17,
4375,-21,-33,-9,27,20,1,32,54,
4380,12,26,22,-10,118,42,49,10,
4385,17,27,-14,75,35,10,-41,11,
4390,-12,-10,-27,-88,-73,-6,-25,-25,
4395,-24,-54,15,-21,-45,-31,-32,-30,
4400,7,-4,-18,102,11,-24,5,11,
4405,-8,22,49,-52,45,17,48,9,
4410,11,15,-40,-65,-33,6,-20,-7,
4415,-15,0,11,34,-13,16,7,5,
4420,-17,-19,-24,-44,-31,-29,-37,-11,
4425,3,-22,28,42,57,15,17,1,
4430,1,35,20,56,53,29,47,19,
4435,3,11,1,-128,-83,-20,-33,-18,
4440,-8,-36,-6,17,-85,-25,-40,-5,
4445,7,5,8,-42,-27,-42,16,10,
4450,-18,-22,1,14,2,8,-3,-16,
4455,-6,-5,19,123,109,36,35,20,
4460,1,11,6,-90,19,22,24,-15,
4465,-14,-10,6,-12,-30,-2,-31,7,
4470,11,9,-11,-57,-79,-52,-38,-20,
4475,-22,-7,-6,-42,-55,-2,24,-18,
4480,40,8,-1,74,40,16,-11,37,
4485,15,38,-2,20,101,61,84,-5,
4490,-20,13,7,22,44,-46,-74,-8,
4495,-5,-11,-7,26,-3,19,-9,-20,
4500,-11,-12,-3,-71,-27,-12,45,-18,
4505,8,0,-13,127,57,27,-37,13,
4510,-22,-25,-21,-97,-113,-49,-9,-8,
4515,7,0,12,87,-27,-42,-12,-10,
4520,-6,-10,0,60,75,4,-47,1,
4525,6,18,-10,-9,0,21,26,0,
4530,6,-15,17,38,69,21,27,-2,
4535,-5,-9,9,-16,24,11,21,38,
4540,8,7,-11,8,-6,23,-20,-41,
4545,-7,-10,-26,-59,-52,-42,-18,-1,
4550,-3,-24,17,-7,-26,2,26,5,
4555,-4,14,-11,-35,-4,-11,-3,-13,
4560,-10,13,-7,37,16,19,15,7,
4565,-9,-10,0,-30,7,-17,-34,-16,
4570,-5,-15,-8,-31,-64,-29,-18,-9,
4575,13,7,-3,-29,-21,-20,-20,-28,
4580,7,4,-14,46,22,12,25,70,
4585,-8,-25,25,48,67,28,-3,-17,
4590,21,51,1,-68,25,26,35,34,
4595,-2,-15,-19,-5,-83,-28,-27,-19,
4600,-9,-12,11,-15,-34,-32,-28,-18,
4605,-2,11,15,56,32,8,37,12,
4610,10,7,-3,66,73,27,-4,-1,
4615,4,-4,2,-75,2,9,-30,3,
4620,3,22,4,-11,-54,-16,15,26,
4625,-23,-46,10,-4,-25,-4,20,-10,
4630,5,14,-11,4,-3,-5,-16,-10,
4635,-16,11,-12,11,52,2,-22,12,
4640,1,-8,9,-76,-36,3,21,-19,
4645,11,-14,-1,42,-14,-9,-18,26,
4650,3,2,5,46,22,14,1,11,
4655,8,23,16,59,69,18,29,-16,
4660,-22,-35,5,-30,-42,-34,-46,4,
4665,11,-17,-10,-50,-69,-11,2,-7,
4670,-5,-16,3,64,55,20,0,-3,
4675,9,9,0,1,37,8,31,11,
4680,-21,11,1,27,1,3,3,-17,
4685,9,1,11,-105,-65,-16,-39,-35,
4690,2,-29,-16,61,5,10,-3,61,
4695,3,2,1,-71,-35,-14,-5,1,
4700,20,49,1,70,49,21,21,3,
4705,-8,5,12,-10,24,-37,10,1,
4710,-32,-30,8,55,12,31,-8,-33,
4715,6,-5,5,3,-47,-46,-43,-9,
4720,-15,-25,-21,-44,19,28,-19,-19,
4725,6,-7,2,61,22,23,24,36,
4730,11,39,6,25,46,-36,16,7,
4735,5,24,-7,-54,-56,33,21,5,
4740,-13,-10,2,30,-36,-21,-54,-29,
4745,21,-7,-7,-23,0,-21,16,-4,
4750,-16,-7,18,29,33,3,-11,-17,
4755,-11,-24,-13,16,41,35,17,0,
4760,14,5,4,-49,-10,-15,2,13,
4765,-22,-8,11,16,-21,22,-12,-14,
4770,25,22,3,16,-16,-14,16,21,
4775,-2,16,2,43,3,-10,-6,-19,
4780,5,-19,-8,-3,10,16,7,-6,
4785,4,22,4,-30,-20,-31,-15,7,
4790,-6,-28,0,-9,-17,-15,-17,-17,
4795,-16,20,-2,-19,42,20,30,15,
4800,-11,-15,-9,36,-7,3,9,1,
4805,-14,21,-5,-32,-32,-15,-14,-20,
4810,-1,-13,-7,-33,-9,1,3,-12,
4815,19,8,6,-57,-27,-16,10,-14,
4820,25,11,-5,108,59,9,2,57,
4825,-12,13,-3,-40,-8,1,1,-6,
4830,-24,-15,3,-7,0,12,-1,-24,
4835,5,6,-8,5,-12,-16,-15,-9,
4840,-17,-4,1,-57,-32,-16,-3,-8,
4845,4,-10,5,15,8,7,-13,-11,
4850,-10,-17,7,18,21,9,11,14,
4855,23,16,11,35,26,-2,-1,23,
4860,-7,-10,11,-39,-23,-13,-6,-16,
4865,-9,-3,9,-6,-26,2,4,10,
4870,4,-18,-11,-40,-29,-19,-10,-11,
4875,4,4,0,-35,-15,-2,14,27,
4880,-9,8,12,36,29,10,3,-17,
4885,-9,-16,0,-25,23,13,14,15,
4890,9,5,7,3,-15,-11,-34,-20,
4895,4,-34,0,10,8,5,-2,-9,
4900,8,23,-7,-43,-16,-12,-6,51,
4905,-2,-2,-7,12,1,18,23,-27,
4910,9,8,11,-17,-10,-12,-29,7,
4915,-15,-19,-3,11,10,-7,-12,-8,
4920,-20,-5,2,16,18,-4,0,-22,
4925,19,5,-20,26,22,13,-1,2,
4930,13,17,-2,-25,-18,0,7,8,
4935,7,6,4,-10,-11,-1,8,25,
4940,-10,-3,1,35,-8,-4,0,-18,
4945,4,21,-1,41,52,17,-8,17,
4950,-8,-1,-5,-31,-18,3,19,-10,
4955,-22,-30,4,-8,-30,-21,-21,-11,
4960,18,-14,8,0,-1,-1,17,2,
4965,-2,5,-21,-38,-27,-19,-25,-6,
4970,-9,-5,-12,7,19,16,7,-4,
4975,-1,-5,2,41,14,-7,9,-12,
4980,10,18,1,-12,-22,8,13,45,
4985,3,-11,8,-6,-7,-6,-2,-22,
4990,-8,2,0,-7,-1,-1,0,6,
4995,-9,-38,2,4,-1,-1,-11,-20,
5000,11,53,-11,-16,16,-2,0,-7,
5005,-8,-2,7,-33,-8,-3,5,1,
5010,11,24,9,14,-1,8,1,-1,
5015,-11,-25,-8,-24,-29,-5,-1,22,
5020,5,-16,-8,11,-5,-10,-23,-32,
5025,-13,-19,20,-3,11,4,1,0,
5030,2,19,-1,-18,22,-9,0,-1,
5035,-5,-16,-2,24,37,33,11,-15,
5040,-4,5,7,-39,-52,-13,-2,-1,
5045,39,14,-27,59,-17,-11,-16,3,
5050,-20,-38,6,-14,-2,-11,8,-4,
5055,-5,27,16,-8,-5,8,2,-2,
5060,0,12,6,-25,0,6,4,-3,
5065,-11,-10,-4,18,34,16,12,-5,
5070,12,2,4,-8,-19,2,0,11,
5075,-10,0,-8,-24,16,-10,-12,-10,
5080,-7,-27,-3,20,-14,-2,-13,-17,
5085,2,10,9,26,-2,2,9,10,
5090,2,9,-19,-28,-9,7,-10,-4,
5095,-5,-3,13,9,13,-4,2,24,
5100,-8,21,-25,50,41,-1,-8,-15,
5105,2,8,-4,-38,-53,-18,6,15,
5110,11,9,14,45,33,21,-8,12,
5115,3,15,-11,-26,-25,-9,-1,-16,
5120,12,-24,0,15,24,-7,-2,13,
5125,-1,21,7,-6,16,26,11,5,
5130,-15,1,-7,-27,-35,-32,-24,-16,
5135,4,3,-3,16,-27,-3,-3,-6,
5140,-9,-24,-5,-12,8,-6,-5,-1,
5145,-5,-11,-6,33,46,16,13,-13,
5150,14,24,-4,-32,-25,-8,2,5,
5155,9,-7,-6,-36,-24,10,19,8,
5160,1,7,9,28,-16,-6,1,-14,
5165,-19,-9,8,-7,29,8,-4,-3,
5170,-9,-15,3,-1,-19,-10,-12,6,
5175,-9,1,-4,14,16,-6,-10,-14,
5180,16,4,3,-30,20,8,10,-8,
5185,-20,-14,-34,49,19,10,8,2,
5190,22,16,-8,-1,9,14,9,2,
5195,-4,1,-9,-10,-43,-45,-50,-12,
5200,-10,-50,32,-4,4,7,4,4,
5205,14,26,12,-22,2,-9,-9,-6,
5210,-15,6,-2,47,37,11,17,-10,
5215,-14,-4,5,-25,-19,11,15,-1,
5220,-18,-13,-3,-10,-16,-16,-28,-20,
5225,0,-23,23,-37,-47,-16,-13,0,
5230,11,2,-8,-1,18,25,3,-1,
5235,8,-3,4,14,21,4,21,23,
5240,3,26,-6,-11,-3,5,-1,-5,
5245,-14,-20,-10,-4,-17,-21,-22,-7,
5250,-16,4,1,12,29,11,18,8,
5255,-4,-3,-15,22,8,-7,-27,-14,
5260,-13,-22,4,-28,-38,-7,7,-11,
5265,32,13,-17,2,3,-11,-5,36,
5270,-11,-11,3,-14,-3,6,1,2,
5275,6,12,9,15,23,17,3,-24,
5280,-6,18,-40,-10,-16,-4,0,-4,
5285,-20,-32,11,2,-28,-14,2,-27,
5290,4,-15,19,-41,14,2,10,11,
5295,-1,15,-18,59,19,0,-2,10,
5300,-16,-10,28,-16,7,23,20,-6,
5305,18,8,-35,-13,-6,-35,-70,-11,
5310,-2,-19,-5,2,-5,-3,-26,5,
5315,15,12,9,15,-5,-3,14,21,
5320,9,3,-15,21,4,1,15,-10,
5325,10,25,2,9,12,22,20,50,
5330,-6,4,1,19,-16,-30,-20,-25,
5335,-19,-16,14,-78,-43,-14,-8,-17,
5340,-13,-24,-20,-17,8,-2,-6,12,
5345,7,14,22,12,31,16,13,-16,
5350,18,-11,-8,32,29,20,40,29,
5355,19,14,-1,-3,12,-1,-10,-8,
5360,-3,10,-2,12,2,1,14,1,
5365,-23,-31,23,-47,-24,-26,-13,-21,
5370,-17,-6,-11,5,-40,18,14,-19,
5375,-5,-30,1,83,58,4,8,36,
5380,19,22,-8,-61,36,11,-3,2,
5385,-15,-15,-9,-34,-86,-18,26,-10,
5390,22,27,15,29,-2,-13,-7,5,
5395,-9,0,-4,-17,-7,4,3,-13,
5400,-8,-33,22,23,44,1,-9,-4,
5405,17,37,7,1,60,29,16,12,
5410,-8,-2,-20,12,-55,-13,17,3,
5415,-4,2,25,-66,-63,-44,-54,-13,
5420,0,-33,-4,94,12,5,22,23,
5425,12,14,-6,7,16,6,-5,-13,
5430,4,10,20,34,56,15,8,-3,
5435,-4,0,6,-32,31,16,14,-26,
5440,5,9,-49,-9,-46,-2,-27,21,
5445,-34,-35,26,14,-5,7,-13,-20,
5450,49,22,-27,0,8,-15,1,48,
5455,-3,24,1,23,14,21,35,-12,
5460,1,32,12,20,41,4,-8,-20,
5465,-7,-10,-6,17,15,-3,7,14,
5470,-44,-37,-10,-85,-72,-50,-51,-34,
5475,7,-15,-1,-54,-71,-4,3,-7,
5480,4,-21,2,-29,-27,-7,1,31,
5485,10,27,0,96,56,29,25,-10,
5490,0,5,12,47,83,30,36,-10,
5495,8,6,-51,-55,-48,-18,-32,21,
5500,-2,-2,33,-17,-30,-12,-29,-23,
5505,4,2,-14,18,13,18,34,13,
5510,0,-2,1,-28,-71,-5,-20,-17,
5515,-17,-11,-7,54,58,27,5,-1,
5520,-14,-1,20,45,66,8,10,-17,
5525,7,-11,-12,-86,-65,-15,13,16,
5530,8,32,-10,38,24,-24,-62,-12,
5535,4,-15,-1,-15,-48,-1,14,8,
5540,-1,-26,-10,13,0,-19,-25,-11,
5545,-6,14,29,-3,49,9,0,-3,
5550,-8,1,-33,3,9,19,21,-3,
5555,-17,-1,-9,33,62,17,-3,16,
5560,18,5,-2,-45,-77,-24,14,-26,
5565,8,27,2,21,14,13,22,34,
5570,-15,-18,41,-6,46,-3,-8,-20,
5575,-4,0,-31,18,-50,-13,1,2,
5580,7,5,16,-10,-21,17,16,17,
5585,8,-11,-7,6,-21,-26,-59,-19,
5590,-1,10,16,-93,-9,3,25,7,
5595,-10,-12,-2,1,63,11,-10,7,
5600,-7,7,6,-21,-21,-15,-41,-21,
5605,-8,-15,3,-69,-60,-10,17,6,
5610,-5,-18,-5,-11,-39,-14,8,4,
5615,13,-8,19,35,33,9,28,-9,
5620,25,49,4,1,21,-4,-23,26,
5625,-17,-3,11,119,94,46,32,-26,
5630,-11,-31,28,-64,-39,-14,-18,-3,
5635,-6,1,-5,-61,-96,-27,-4,-17,
5640,-6,-6,9,36,25,1,15,0,
5645,2,-1,-10,28,21,18,-23,-13,
5650,-10,8,-12,-29,30,17,25,26,
5655,19,3,-9,53,-78,-26,-26,-13,
5660,-1,-1,3,3,21,2,11,1,
5665,-9,-9,5,-95,-38,-12,-18,-2,
5670,-1,-16,0,91,47,26,9,-10,
5675,3,18,-18,-2,46,-7,34,21,
5680,-1,-17,-39,-66,-111,-66,-46,-31,
5685,3,-14,-1,-61,-67,-6,1,4,
5690,4,-6,4,66,39,15,12,4,
5695,-3,28,3,71,127,49,2,-22,
5700,-31,6,-8,-69,12,-11,17,4,
5705,8,-8,-16,-39,-91,-33,-16,-8,
5710,-4,-16,17,-31,-48,-13,-5,-29,
5715,7,-5,-5,-46,42,7,2,61,
